freq,indic_is,unit,geo\TIME_PERIOD	2025 
A,I_DSK2_SF_AB,PC_IND,RO3	29.26 
A,I_DSK2_SF_AB,PC_IND,RO4	19.65 
A,I_DSK2_SF_AB,PC_IND,RS	21.10 
A,I_DSK2_SF_AB,PC_IND,RS1	27.89 
A,I_DSK2_SF_AB,PC_IND,RS2	13.84 
A,I_DSK2_SF_AB,PC_IND,SE	53.98 
A,I_DSK2_SF_AB,PC_IND,SE1	54.95 
A,I_DSK2_SF_AB,PC_IND,SE2	53.58 
A,I_DSK2_SF_AB,PC_IND,SE3	52.62 
A,I_DSK2_SF_AB,PC_IND,SI	29.96 
A,I_DSK2_SF_AB,PC_IND,SK	34.24 
A,I_DSK2_SF_AB,PC_IND,TR	30.60 
A,I_DSK2_SF_AB,PC_IND,TR1	36.93 
A,I_DSK2_SF_AB,PC_IND,TR2	32.30 
A,I_DSK2_SF_AB,PC_IND,TR3	25.24 
A,I_DSK2_SF_AB,PC_IND,TR4	42.04 
A,I_DSK2_SF_AB,PC_IND,TR5	41.17 
A,I_DSK2_SF_AB,PC_IND,TR6	30.88 
A,I_DSK2_SF_AB,PC_IND,TR7	27.24 
A,I_DSK2_SF_AB,PC_IND,TR8	22.35 
A,I_DSK2_SF_AB,PC_IND,TR9	22.77 
A,I_DSK2_SF_AB,PC_IND,TRA	18.86 
A,I_DSK2_SF_AB,PC_IND,TRB	18.66 
A,I_DSK2_SF_AB,PC_IND,TRC	18.17 
A,I_DSK2_SF_AB,PC_IND,XK	18.51 
A,I_DSK2_SF_AB,PC_IND_IU3,AL	19.13 
A,I_DSK2_SF_AB,PC_IND_IU3,AT	56.68 
A,I_DSK2_SF_AB,PC_IND_IU3,AT1	56.08 
A,I_DSK2_SF_AB,PC_IND_IU3,AT2	57.14 
A,I_DSK2_SF_AB,PC_IND_IU3,AT3	57.18 
A,I_DSK2_SF_AB,PC_IND_IU3,BA	25.39 
A,I_DSK2_SF_AB,PC_IND_IU3,BE	44.37 
A,I_DSK2_SF_AB,PC_IND_IU3,BE1	51.47 
A,I_DSK2_SF_AB,PC_IND_IU3,BE2	41.84 
A,I_DSK2_SF_AB,PC_IND_IU3,BE3	46.66 
A,I_DSK2_SF_AB,PC_IND_IU3,BG	24.36 
A,I_DSK2_SF_AB,PC_IND_IU3,BG3	21.39 
A,I_DSK2_SF_AB,PC_IND_IU3,BG4	27.03 
A,I_DSK2_SF_AB,PC_IND_IU3,CH	71.06 
A,I_DSK2_SF_AB,PC_IND_IU3,CY	27.51 
A,I_DSK2_SF_AB,PC_IND_IU3,CZ	65.57 
A,I_DSK2_SF_AB,PC_IND_IU3,DE	41.63 
A,I_DSK2_SF_AB,PC_IND_IU3,DE1	44.83 
A,I_DSK2_SF_AB,PC_IND_IU3,DE2	33.74 
A,I_DSK2_SF_AB,PC_IND_IU3,DE3	54.15 
A,I_DSK2_SF_AB,PC_IND_IU3,DE4	44.27 
A,I_DSK2_SF_AB,PC_IND_IU3,DE6	45.80 
A,I_DSK2_SF_AB,PC_IND_IU3,DE7	36.23 
A,I_DSK2_SF_AB,PC_IND_IU3,DE8	30.86 
A,I_DSK2_SF_AB,PC_IND_IU3,DE9	42.28 
A,I_DSK2_SF_AB,PC_IND_IU3,DEA	42.74 
A,I_DSK2_SF_AB,PC_IND_IU3,DED	48.89 
A,I_DSK2_SF_AB,PC_IND_IU3,DEE	42.56 
A,I_DSK2_SF_AB,PC_IND_IU3,DEF	44.28 
A,I_DSK2_SF_AB,PC_IND_IU3,DK	73.56 
A,I_DSK2_SF_AB,PC_IND_IU3,EE	53.51 
A,I_DSK2_SF_AB,PC_IND_IU3,EL	46.99 
A,I_DSK2_SF_AB,PC_IND_IU3,EL3	41.09 
A,I_DSK2_SF_AB,PC_IND_IU3,EL4	50.90 
A,I_DSK2_SF_AB,PC_IND_IU3,EL5	55.83 
A,I_DSK2_SF_AB,PC_IND_IU3,EL6	44.39 
A,I_DSK2_SF_AB,PC_IND_IU3,ES	69.24 
A,I_DSK2_SF_AB,PC_IND_IU3,ES1	68.51 
A,I_DSK2_SF_AB,PC_IND_IU3,ES2	65.83 
A,I_DSK2_SF_AB,PC_IND_IU3,ES3	74.32 
A,I_DSK2_SF_AB,PC_IND_IU3,ES4	65.55 
A,I_DSK2_SF_AB,PC_IND_IU3,ES5	70.70 
A,I_DSK2_SF_AB,PC_IND_IU3,ES6	67.64 
A,I_DSK2_SF_AB,PC_IND_IU3,ES7	67.42 
A,I_DSK2_SF_AB,PC_IND_IU3,FI	79.83 
A,I_DSK2_SF_AB,PC_IND_IU3,FR	55.63 
A,I_DSK2_SF_AB,PC_IND_IU3,FR1	57.98 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRB	55.16 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRC	49.30 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRD	58.88 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRE	53.03 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRF	53.95 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRG	54.25 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRH	57.81 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRI	54.72 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRJ	56.16 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRK	58.01 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRL	55.19 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRM	59.05 u
A,I_DSK2_SF_AB,PC_IND_IU3,FRY	46.44 u
A,I_DSK2_SF_AB,PC_IND_IU3,HR	63.06 
A,I_DSK2_SF_AB,PC_IND_IU3,HU	62.30 
A,I_DSK2_SF_AB,PC_IND_IU3,HU1	70.26 
A,I_DSK2_SF_AB,PC_IND_IU3,HU2	59.95 
A,I_DSK2_SF_AB,PC_IND_IU3,HU3	57.18 
A,I_DSK2_SF_AB,PC_IND_IU3,IE	66.31 
A,I_DSK2_SF_AB,PC_IND_IU3,IT	66.35 
A,I_DSK2_SF_AB,PC_IND_IU3,ITC	69.64 
A,I_DSK2_SF_AB,PC_IND_IU3,ITF	60.64 
A,I_DSK2_SF_AB,PC_IND_IU3,ITG	64.52 
A,I_DSK2_SF_AB,PC_IND_IU3,ITH	69.27 
A,I_DSK2_SF_AB,PC_IND_IU3,ITI	65.98 
A,I_DSK2_SF_AB,PC_IND_IU3,LT	47.48 
A,I_DSK2_SF_AB,PC_IND_IU3,LU	39.65 
A,I_DSK2_SF_AB,PC_IND_IU3,LV	35.62 
A,I_DSK2_SF_AB,PC_IND_IU3,ME	31.29 
A,I_DSK2_SF_AB,PC_IND_IU3,MK	23.33 
A,I_DSK2_SF_AB,PC_IND_IU3,MT	58.02 
A,I_DSK2_SF_AB,PC_IND_IU3,NL	76.94 
A,I_DSK2_SF_AB,PC_IND_IU3,NL1	74.76 
A,I_DSK2_SF_AB,PC_IND_IU3,NL2	75.73 
A,I_DSK2_SF_AB,PC_IND_IU3,NL3	79.01 
A,I_DSK2_SF_AB,PC_IND_IU3,NL4	74.38 
A,I_DSK2_SF_AB,PC_IND_IU3,NO	70.84 
A,I_DSK2_SF_AB,PC_IND_IU3,PL	46.24 
A,I_DSK2_SF_AB,PC_IND_IU3,PL2	55.04 
A,I_DSK2_SF_AB,PC_IND_IU3,PL4	40.31 
A,I_DSK2_SF_AB,PC_IND_IU3,PL5	45.97 
A,I_DSK2_SF_AB,PC_IND_IU3,PL6	44.44 
A,I_DSK2_SF_AB,PC_IND_IU3,PL7	36.01 
A,I_DSK2_SF_AB,PC_IND_IU3,PL8	36.38 
A,I_DSK2_SF_AB,PC_IND_IU3,PL9	57.50 
A,I_DSK2_SF_AB,PC_IND_IU3,PT	65.56 
A,I_DSK2_SF_AB,PC_IND_IU3,PT1	66.06 
A,I_DSK2_SF_AB,PC_IND_IU3,PT2	52.14 
A,I_DSK2_SF_AB,PC_IND_IU3,PT3	58.86 
A,I_DSK2_SF_AB,PC_IND_IU3,RO	26.32 
A,I_DSK2_SF_AB,PC_IND_IU3,RO1	24.94 
A,I_DSK2_SF_AB,PC_IND_IU3,RO2	26.15 
A,I_DSK2_SF_AB,PC_IND_IU3,RO3	31.34 
A,I_DSK2_SF_AB,PC_IND_IU3,RO4	21.12 
A,I_DSK2_SF_AB,PC_IND_IU3,RS	23.43 
A,I_DSK2_SF_AB,PC_IND_IU3,RS1	30.40 
A,I_DSK2_SF_AB,PC_IND_IU3,RS2	15.68 
A,I_DSK2_SF_AB,PC_IND_IU3,SE	54.94 
A,I_DSK2_SF_AB,PC_IND_IU3,SE1	56.08 
A,I_DSK2_SF_AB,PC_IND_IU3,SE2	54.39 
A,I_DSK2_SF_AB,PC_IND_IU3,SE3	53.57 
A,I_DSK2_SF_AB,PC_IND_IU3,SI	32.72 
A,I_DSK2_SF_AB,PC_IND_IU3,SK	37.02 
A,I_DSK2_SF_AB,PC_IND_IU3,TR	34.08 
A,I_DSK2_SF_AB,PC_IND_IU3,TR1	38.40 
A,I_DSK2_SF_AB,PC_IND_IU3,TR2	36.86 
A,I_DSK2_SF_AB,PC_IND_IU3,TR3	28.46 
A,I_DSK2_SF_AB,PC_IND_IU3,TR4	45.37 
A,I_DSK2_SF_AB,PC_IND_IU3,TR5	45.58 
A,I_DSK2_SF_AB,PC_IND_IU3,TR6	34.60 
A,I_DSK2_SF_AB,PC_IND_IU3,TR7	30.77 
A,I_DSK2_SF_AB,PC_IND_IU3,TR8	25.72 
A,I_DSK2_SF_AB,PC_IND_IU3,TR9	26.84 
A,I_DSK2_SF_AB,PC_IND_IU3,TRA	22.39 
A,I_DSK2_SF_AB,PC_IND_IU3,TRB	23.73 
A,I_DSK2_SF_AB,PC_IND_IU3,TRC	20.98 
A,I_DSK2_SF_AB,PC_IND_IU3,XK	18.80 
A,I_DSK2_SF_B,PC_IND,AL	25.90 
A,I_DSK2_SF_B,PC_IND,AT	22.40 
A,I_DSK2_SF_B,PC_IND,AT1	23.11 
A,I_DSK2_SF_B,PC_IND,AT2	22.08 
A,I_DSK2_SF_B,PC_IND,AT3	21.71 
A,I_DSK2_SF_B,PC_IND,BA	26.17 
A,I_DSK2_SF_B,PC_IND,BE	27.61 
A,I_DSK2_SF_B,PC_IND,BE1	23.93 
A,I_DSK2_SF_B,PC_IND,BE2	28.21 
A,I_DSK2_SF_B,PC_IND,BE3	27.77 
A,I_DSK2_SF_B,PC_IND,BG	33.95 
A,I_DSK2_SF_B,PC_IND,BG3	32.44 
A,I_DSK2_SF_B,PC_IND,BG4	35.34 
A,I_DSK2_SF_B,PC_IND,CH	18.88 
A,I_DSK2_SF_B,PC_IND,CY	40.63 
A,I_DSK2_SF_B,PC_IND,CZ	23.79 
A,I_DSK2_SF_B,PC_IND,DE	33.85 
A,I_DSK2_SF_B,PC_IND,DE1	36.04 
A,I_DSK2_SF_B,PC_IND,DE2	29.85 
A,I_DSK2_SF_B,PC_IND,DE3	28.43 
A,I_DSK2_SF_B,PC_IND,DE4	33.78 
A,I_DSK2_SF_B,PC_IND,DE6	28.46 
A,I_DSK2_SF_B,PC_IND,DE7	32.94 
A,I_DSK2_SF_B,PC_IND,DE8	36.22 
A,I_DSK2_SF_B,PC_IND,DE9	36.08 
A,I_DSK2_SF_B,PC_IND,DEA	36.31 
A,I_DSK2_SF_B,PC_IND,DED	32.22 
A,I_DSK2_SF_B,PC_IND,DEE	28.69 
A,I_DSK2_SF_B,PC_IND,DEF	34.95 
A,I_DSK2_SF_B,PC_IND,DK	17.27 
A,I_DSK2_SF_B,PC_IND,EE	24.19 
A,I_DSK2_SF_B,PC_IND,EL	28.16 
A,I_DSK2_SF_B,PC_IND,EL3	39.15 
A,I_DSK2_SF_B,PC_IND,EL4	18.96 
A,I_DSK2_SF_B,PC_IND,EL5	19.39 
A,I_DSK2_SF_B,PC_IND,EL6	25.51 
A,I_DSK2_SF_B,PC_IND,ES	14.51 
A,I_DSK2_SF_B,PC_IND,ES1	13.31 
A,I_DSK2_SF_B,PC_IND,ES2	17.43 
A,I_DSK2_SF_B,PC_IND,ES3	12.91 
A,I_DSK2_SF_B,PC_IND,ES4	14.57 
A,I_DSK2_SF_B,PC_IND,ES5	14.44 
A,I_DSK2_SF_B,PC_IND,ES6	14.47 
A,I_DSK2_SF_B,PC_IND,ES7	16.38 
A,I_DSK2_SF_B,PC_IND,FI	14.06 
A,I_DSK2_SF_B,PC_IND,FR	25.06 
A,I_DSK2_SF_B,PC_IND,FR1	24.55 u
A,I_DSK2_SF_B,PC_IND,FRB	23.23 u
A,I_DSK2_SF_B,PC_IND,FRC	26.27 u
A,I_DSK2_SF_B,PC_IND,FRD	20.78 u
A,I_DSK2_SF_B,PC_IND,FRE	25.67 u
A,I_DSK2_SF_B,PC_IND,FRF	24.30 u
A,I_DSK2_SF_B,PC_IND,FRG	26.90 u
A,I_DSK2_SF_B,PC_IND,FRH	25.08 u
A,I_DSK2_SF_B,PC_IND,FRI	26.82 u
A,I_DSK2_SF_B,PC_IND,FRJ	25.55 u
A,I_DSK2_SF_B,PC_IND,FRK	25.25 u
A,I_DSK2_SF_B,PC_IND,FRL	26.87 u
A,I_DSK2_SF_B,PC_IND,FRM	24.67 u
A,I_DSK2_SF_B,PC_IND,FRY	20.02 u
A,I_DSK2_SF_B,PC_IND,HR	16.50 
A,I_DSK2_SF_B,PC_IND,HU	22.19 
A,I_DSK2_SF_B,PC_IND,HU1	18.70 
A,I_DSK2_SF_B,PC_IND,HU2	24.56 
A,I_DSK2_SF_B,PC_IND,HU3	23.26 
A,I_DSK2_SF_B,PC_IND,IE	22.29 
A,I_DSK2_SF_B,PC_IND,IT	13.48 
A,I_DSK2_SF_B,PC_IND,ITC	13.88 
A,I_DSK2_SF_B,PC_IND,ITF	13.46 
A,I_DSK2_SF_B,PC_IND,ITG	12.08 
A,I_DSK2_SF_B,PC_IND,ITH	13.61 
A,I_DSK2_SF_B,PC_IND,ITI	13.58 
A,I_DSK2_SF_B,PC_IND,LT	21.91 
A,I_DSK2_SF_B,PC_IND,LU	32.57 
A,I_DSK2_SF_B,PC_IND,LV	30.14 
A,I_DSK2_SF_B,PC_IND,ME	21.65 
A,I_DSK2_SF_B,PC_IND,MK	36.90 
A,I_DSK2_SF_B,PC_IND,MT	21.88 
A,I_DSK2_SF_B,PC_IND,NL	15.55 
A,I_DSK2_SF_B,PC_IND,NL1	16.87 
A,I_DSK2_SF_B,PC_IND,NL2	16.76 
A,I_DSK2_SF_B,PC_IND,NL3	14.15 
A,I_DSK2_SF_B,PC_IND,NL4	16.93 
A,I_DSK2_SF_B,PC_IND,NO	20.05 
A,I_DSK2_SF_B,PC_IND,PL	22.61 
A,I_DSK2_SF_B,PC_IND,PL2	20.02 
A,I_DSK2_SF_B,PC_IND,PL4	21.99 
A,I_DSK2_SF_B,PC_IND,PL5	25.55 
A,I_DSK2_SF_B,PC_IND,PL6	24.93 
A,I_DSK2_SF_B,PC_IND,PL7	28.28 
A,I_DSK2_SF_B,PC_IND,PL8	21.11 
A,I_DSK2_SF_B,PC_IND,PL9	20.96 
A,I_DSK2_SF_B,PC_IND,PT	17.87 
A,I_DSK2_SF_B,PC_IND,PT1	17.67 
A,I_DSK2_SF_B,PC_IND,PT2	24.68 
A,I_DSK2_SF_B,PC_IND,PT3	19.27 
A,I_DSK2_SF_B,PC_IND,RO	28.10 
A,I_DSK2_SF_B,PC_IND,RO1	28.46 
A,I_DSK2_SF_B,PC_IND,RO2	26.99 
A,I_DSK2_SF_B,PC_IND,RO3	27.50 
A,I_DSK2_SF_B,PC_IND,RO4	30.21 
A,I_DSK2_SF_B,PC_IND,RS	27.01 
A,I_DSK2_SF_B,PC_IND,RS1	25.02 
A,I_DSK2_SF_B,PC_IND,RS2	29.12 
A,I_DSK2_SF_B,PC_IND,SE	26.58 
A,I_DSK2_SF_B,PC_IND,SE1	25.50 
A,I_DSK2_SF_B,PC_IND,SE2	27.87 
A,I_DSK2_SF_B,PC_IND,SE3	25.99 
A,I_DSK2_SF_B,PC_IND,SI	26.19 
A,I_DSK2_SF_B,PC_IND,SK	31.81 
A,I_DSK2_SF_B,PC_IND,TR	24.08 
A,I_DSK2_SF_B,PC_IND,TR1	25.17 
A,I_DSK2_SF_B,PC_IND,TR2	25.35 
A,I_DSK2_SF_B,PC_IND,TR3	25.65 
A,I_DSK2_SF_B,PC_IND,TR4	25.82 
A,I_DSK2_SF_B,PC_IND,TR5	26.09 
A,I_DSK2_SF_B,PC_IND,TR6	22.63 
A,I_DSK2_SF_B,PC_IND,TR7	20.40 
A,I_DSK2_SF_B,PC_IND,TR8	23.23 
A,I_DSK2_SF_B,PC_IND,TR9	21.01 
A,I_DSK2_SF_B,PC_IND,TRA	15.27 
A,I_DSK2_SF_B,PC_IND,TRB	19.31 
A,I_DSK2_SF_B,PC_IND,TRC	24.49 
A,I_DSK2_SF_B,PC_IND,XK	78.51 
A,I_DSK2_SF_B,PC_IND_IU3,AL	29.70 
A,I_DSK2_SF_B,PC_IND_IU3,AT	23.51 
A,I_DSK2_SF_B,PC_IND_IU3,AT1	23.90 
A,I_DSK2_SF_B,PC_IND_IU3,AT2	23.59 
A,I_DSK2_SF_B,PC_IND_IU3,AT3	22.97 
A,I_DSK2_SF_B,PC_IND_IU3,BA	29.04 
A,I_DSK2_SF_B,PC_IND_IU3,BE	28.62 
A,I_DSK2_SF_B,PC_IND_IU3,BE1	25.31 
A,I_DSK2_SF_B,PC_IND_IU3,BE2	29.09 
A,I_DSK2_SF_B,PC_IND_IU3,BE3	28.87 
A,I_DSK2_SF_B,PC_IND_IU3,BG	39.10 
A,I_DSK2_SF_B,PC_IND_IU3,BG3	37.76 
A,I_DSK2_SF_B,PC_IND_IU3,BG4	40.30 
A,I_DSK2_SF_B,PC_IND_IU3,CH	19.08 
A,I_DSK2_SF_B,PC_IND_IU3,CY	43.32 
A,I_DSK2_SF_B,PC_IND_IU3,CZ	25.17 
A,I_DSK2_SF_B,PC_IND_IU3,DE	35.78 
A,I_DSK2_SF_B,PC_IND_IU3,DE1	37.57 
A,I_DSK2_SF_B,PC_IND_IU3,DE2	31.52 
A,I_DSK2_SF_B,PC_IND_IU3,DE3	30.55 
A,I_DSK2_SF_B,PC_IND_IU3,DE4	37.37 
A,I_DSK2_SF_B,PC_IND_IU3,DE6	29.50 
A,I_DSK2_SF_B,PC_IND_IU3,DE7	34.49 
A,I_DSK2_SF_B,PC_IND_IU3,DE8	38.71 
A,I_DSK2_SF_B,PC_IND_IU3,DE9	37.93 
A,I_DSK2_SF_B,PC_IND_IU3,DEA	38.34 
A,I_DSK2_SF_B,PC_IND_IU3,DED	33.89 
A,I_DSK2_SF_B,PC_IND_IU3,DEE	31.92 
A,I_DSK2_SF_B,PC_IND_IU3,DEF	36.91 
A,I_DSK2_SF_B,PC_IND_IU3,DK	17.32 
A,I_DSK2_SF_B,PC_IND_IU3,EE	25.50 
A,I_DSK2_SF_B,PC_IND_IU3,EL	31.58 
A,I_DSK2_SF_B,PC_IND_IU3,EL3	41.51 
A,I_DSK2_SF_B,PC_IND_IU3,EL4	22.02 
A,I_DSK2_SF_B,PC_IND_IU3,EL5	21.69 
A,I_DSK2_SF_B,PC_IND_IU3,EL6	31.03 
A,I_DSK2_SF_B,PC_IND_IU3,ES	15.06 
A,I_DSK2_SF_B,PC_IND_IU3,ES1	14.14 
A,I_DSK2_SF_B,PC_IND_IU3,ES2	18.09 
A,I_DSK2_SF_B,PC_IND_IU3,ES3	13.16 
A,I_DSK2_SF_B,PC_IND_IU3,ES4	15.32 
A,I_DSK2_SF_B,PC_IND_IU3,ES5	14.80 
A,I_DSK2_SF_B,PC_IND_IU3,ES6	15.25 
A,I_DSK2_SF_B,PC_IND_IU3,ES7	17.00 
A,I_DSK2_SF_B,PC_IND_IU3,FI	14.34 
A,I_DSK2_SF_B,PC_IND_IU3,FR	26.38 
A,I_DSK2_SF_B,PC_IND_IU3,FR1	25.44 u
A,I_DSK2_SF_B,PC_IND_IU3,FRB	24.33 u
A,I_DSK2_SF_B,PC_IND_IU3,FRC	28.40 u
A,I_DSK2_SF_B,PC_IND_IU3,FRD	21.87 u
A,I_DSK2_SF_B,PC_IND_IU3,FRE	27.45 u
A,I_DSK2_SF_B,PC_IND_IU3,FRF	25.93 u
A,I_DSK2_SF_B,PC_IND_IU3,FRG	27.94 u
A,I_DSK2_SF_B,PC_IND_IU3,FRH	26.32 u
A,I_DSK2_SF_B,PC_IND_IU3,FRI	28.10 u
A,I_DSK2_SF_B,PC_IND_IU3,FRJ	26.94 u
A,I_DSK2_SF_B,PC_IND_IU3,FRK	26.52 u
A,I_DSK2_SF_B,PC_IND_IU3,FRL	28.05 u
A,I_DSK2_SF_B,PC_IND_IU3,FRM	26.69 u
A,I_DSK2_SF_B,PC_IND_IU3,FRY	22.57 u
A,I_DSK2_SF_B,PC_IND_IU3,HR	19.21 
A,I_DSK2_SF_B,PC_IND_IU3,HU	23.91 
A,I_DSK2_SF_B,PC_IND_IU3,HU1	19.64 
A,I_DSK2_SF_B,PC_IND_IU3,HU2	26.52 
A,I_DSK2_SF_B,PC_IND_IU3,HU3	25.59 
A,I_DSK2_SF_B,PC_IND_IU3,IE	22.34 
A,I_DSK2_SF_B,PC_IND_IU3,IT	14.92 
A,I_DSK2_SF_B,PC_IND_IU3,ITC	14.94 
A,I_DSK2_SF_B,PC_IND_IU3,ITF	15.89 
A,I_DSK2_SF_B,PC_IND_IU3,ITG	13.93 
A,I_DSK2_SF_B,PC_IND_IU3,ITH	14.71 
A,I_DSK2_SF_B,PC_IND_IU3,ITI	14.58 
A,I_DSK2_SF_B,PC_IND_IU3,LT	24.54 
A,I_DSK2_SF_B,PC_IND_IU3,LU	32.86 
A,I_DSK2_SF_B,PC_IND_IU3,LV	31.88 
A,I_DSK2_SF_B,PC_IND_IU3,ME	22.98 
A,I_DSK2_SF_B,PC_IND_IU3,MK	40.04 
A,I_DSK2_SF_B,PC_IND_IU3,MT	22.79 
A,I_DSK2_SF_B,PC_IND_IU3,NL	15.60 
A,I_DSK2_SF_B,PC_IND_IU3,NL1	16.89 
A,I_DSK2_SF_B,PC_IND_IU3,NL2	16.80 
A,I_DSK2_SF_B,PC_IND_IU3,NL3	14.19 
A,I_DSK2_SF_B,PC_IND_IU3,NL4	17.03 
A,I_DSK2_SF_B,PC_IND_IU3,NO	20.29 
A,I_DSK2_SF_B,PC_IND_IU3,PL	25.22 
A,I_DSK2_SF_B,PC_IND_IU3,PL2	22.22 
A,I_DSK2_SF_B,PC_IND_IU3,PL4	24.12 
A,I_DSK2_SF_B,PC_IND_IU3,PL5	27.32 
A,I_DSK2_SF_B,PC_IND_IU3,PL6	27.99 
A,I_DSK2_SF_B,PC_IND_IU3,PL7	33.30 
A,I_DSK2_SF_B,PC_IND_IU3,PL8	24.11 
A,I_DSK2_SF_B,PC_IND_IU3,PL9	22.99 
A,I_DSK2_SF_B,PC_IND_IU3,PT	19.98 
A,I_DSK2_SF_B,PC_IND_IU3,PT1	19.74 
A,I_DSK2_SF_B,PC_IND_IU3,PT2	27.68 
A,I_DSK2_SF_B,PC_IND_IU3,PT3	21.81 
A,I_DSK2_SF_B,PC_IND_IU3,RO	30.17 
A,I_DSK2_SF_B,PC_IND_IU3,RO1	30.25 
A,I_DSK2_SF_B,PC_IND_IU3,RO2	29.28 
A,I_DSK2_SF_B,PC_IND_IU3,RO3	29.45 
A,I_DSK2_SF_B,PC_IND_IU3,RO4	32.48 
A,I_DSK2_SF_B,PC_IND_IU3,RS	29.99 
A,I_DSK2_SF_B,PC_IND_IU3,RS1	27.28 
A,I_DSK2_SF_B,PC_IND_IU3,RS2	33.01 
A,I_DSK2_SF_B,PC_IND_IU3,SE	27.05 
A,I_DSK2_SF_B,PC_IND_IU3,SE1	26.02 
A,I_DSK2_SF_B,PC_IND_IU3,SE2	28.29 
A,I_DSK2_SF_B,PC_IND_IU3,SE3	26.45 
A,I_DSK2_SF_B,PC_IND_IU3,SI	28.60 
A,I_DSK2_SF_B,PC_IND_IU3,SK	34.39 
A,I_DSK2_SF_B,PC_IND_IU3,TR	26.83 
A,I_DSK2_SF_B,PC_IND_IU3,TR1	26.18 
A,I_DSK2_SF_B,PC_IND_IU3,TR2	28.93 
A,I_DSK2_SF_B,PC_IND_IU3,TR3	28.92 
A,I_DSK2_SF_B,PC_IND_IU3,TR4	27.87 
A,I_DSK2_SF_B,PC_IND_IU3,TR5	28.89 
A,I_DSK2_SF_B,PC_IND_IU3,TR6	25.35 
A,I_DSK2_SF_B,PC_IND_IU3,TR7	23.05 
A,I_DSK2_SF_B,PC_IND_IU3,TR8	26.73 
A,I_DSK2_SF_B,PC_IND_IU3,TR9	24.76 
A,I_DSK2_SF_B,PC_IND_IU3,TRA	18.14 
A,I_DSK2_SF_B,PC_IND_IU3,TRB	24.56 
A,I_DSK2_SF_B,PC_IND_IU3,TRC	28.27 
A,I_DSK2_SF_B,PC_IND_IU3,XK	79.73 
A,I_DSK2_SF_BAB,PC_IND,AL	42.57 
A,I_DSK2_SF_BAB,PC_IND,AT	76.42 
A,I_DSK2_SF_BAB,PC_IND,AT1	77.35 
A,I_DSK2_SF_BAB,PC_IND,AT2	75.58 
A,I_DSK2_SF_BAB,PC_IND,AT3	75.75 
A,I_DSK2_SF_BAB,PC_IND,BA	49.05 
A,I_DSK2_SF_BAB,PC_IND,BE	70.41 
A,I_DSK2_SF_BAB,PC_IND,BE1	72.58 
A,I_DSK2_SF_BAB,PC_IND,BE2	68.78 
A,I_DSK2_SF_BAB,PC_IND,BE3	72.65 
A,I_DSK2_SF_BAB,PC_IND,BG	55.11 
A,I_DSK2_SF_BAB,PC_IND,BG3	50.82 
A,I_DSK2_SF_BAB,PC_IND,BG4	59.05 
A,I_DSK2_SF_BAB,PC_IND,CH	89.16 
A,I_DSK2_SF_BAB,PC_IND,CY	66.43 
A,I_DSK2_SF_BAB,PC_IND,CZ	85.77 
A,I_DSK2_SF_BAB,PC_IND,DE	73.22 
A,I_DSK2_SF_BAB,PC_IND,DE1	79.06 
A,I_DSK2_SF_BAB,PC_IND,DE2	61.81 
A,I_DSK2_SF_BAB,PC_IND,DE3	78.82 
A,I_DSK2_SF_BAB,PC_IND,DE4	73.80 
A,I_DSK2_SF_BAB,PC_IND,DE6	72.63 
A,I_DSK2_SF_BAB,PC_IND,DE7	67.55 
A,I_DSK2_SF_BAB,PC_IND,DE8	65.10 
A,I_DSK2_SF_BAB,PC_IND,DE9	76.29 
A,I_DSK2_SF_BAB,PC_IND,DEA	76.78 
A,I_DSK2_SF_BAB,PC_IND,DED	78.69 
A,I_DSK2_SF_BAB,PC_IND,DEE	66.95 
A,I_DSK2_SF_BAB,PC_IND,DEF	76.88 
A,I_DSK2_SF_BAB,PC_IND,DK	90.61 
A,I_DSK2_SF_BAB,PC_IND,EE	74.96 
A,I_DSK2_SF_BAB,PC_IND,EL	70.05 
A,I_DSK2_SF_BAB,PC_IND,EL3	77.90 
A,I_DSK2_SF_BAB,PC_IND,EL4	62.80 
A,I_DSK2_SF_BAB,PC_IND,EL5	69.30 
A,I_DSK2_SF_BAB,PC_IND,EL6	62.00 
A,I_DSK2_SF_BAB,PC_IND,ES	81.21 
A,I_DSK2_SF_BAB,PC_IND,ES1	77.83 
A,I_DSK2_SF_BAB,PC_IND,ES2	80.84 
A,I_DSK2_SF_BAB,PC_IND,ES3	85.80 
A,I_DSK2_SF_BAB,PC_IND,ES4	76.94 
A,I_DSK2_SF_BAB,PC_IND,ES5	83.41 
A,I_DSK2_SF_BAB,PC_IND,ES6	78.66 
A,I_DSK2_SF_BAB,PC_IND,ES7	81.35 
A,I_DSK2_SF_BAB,PC_IND,FI	92.35 
