freq,indic_is,unit,geo,year,value_raw,value,indic_is_label,unit_label,geo_label,nuts1_name,country_code,nuts_level
A,I_DSK2_CC_B,PC_IND_IU3,TR9,2025,3.18 ,3.18,Individuals with basic communication and collaboration skills,Percentage of individuals who used internet in the last 3 months,Doğu Karadeniz,Doğu Karadeniz,TR,1
A,I_DSK2_CC_B,PC_IND_IU3,TRA,2025,3.95 ,3.95,Individuals with basic communication and collaboration skills,Percentage of individuals who used internet in the last 3 months,Kuzeydoğu Anadolu,Kuzeydoğu Anadolu,TR,1
A,I_DSK2_CC_B,PC_IND_IU3,TRB,2025,2.51 ,2.51,Individuals with basic communication and collaboration skills,Percentage of individuals who used internet in the last 3 months,Ortadoğu Anadolu,Ortadoğu Anadolu,TR,1
A,I_DSK2_CC_B,PC_IND_IU3,TRC,2025,4.76 ,4.76,Individuals with basic communication and collaboration skills,Percentage of individuals who used internet in the last 3 months,Güneydoğu Anadolu,Güneydoğu Anadolu,TR,1
A,I_DSK2_CC_BAB,PC_IND,AT1,2025,95.29 ,95.29,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Ostösterreich,Ostösterreich,AT,1
A,I_DSK2_CC_BAB,PC_IND,AT2,2025,92.15 ,92.15,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Südösterreich,Südösterreich,AT,1
A,I_DSK2_CC_BAB,PC_IND,AT3,2025,93.32 ,93.32,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Westösterreich,Westösterreich,AT,1
A,I_DSK2_CC_BAB,PC_IND,BE1,2025,93.55 ,93.55,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE,1
A,I_DSK2_CC_BAB,PC_IND,BE2,2025,95.33 ,95.33,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Vlaams Gewest,Vlaams Gewest,BE,1
A,I_DSK2_CC_BAB,PC_IND,BE3,2025,93.77 ,93.77,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Région wallonne,Région wallonne,BE,1
A,I_DSK2_CC_BAB,PC_IND,BG3,2025,84.14 ,84.14,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Severna i Yugoiztochna Bulgaria,Severna i Yugoiztochna Bulgaria,BG,1
A,I_DSK2_CC_BAB,PC_IND,BG4,2025,86.44 ,86.44,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Yugozapadna i Yuzhna tsentralna Bulgaria,Yugozapadna i Yuzhna tsentralna Bulgaria,BG,1
A,I_DSK2_CC_BAB,PC_IND,DE1,2025,94.60 ,94.6,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Baden-Württemberg,Baden-Württemberg,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE2,2025,93.41 ,93.41,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Bayern,Bayern,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE3,2025,92.03 ,92.03,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Berlin,Berlin,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE4,2025,88.67 ,88.67,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Brandenburg,Brandenburg,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE6,2025,95.58 ,95.58,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Hamburg,Hamburg,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE7,2025,93.59 ,93.59,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Hessen,Hessen,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE8,2025,91.94 ,91.94,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE,1
A,I_DSK2_CC_BAB,PC_IND,DE9,2025,93.17 ,93.17,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Niedersachsen,Niedersachsen,DE,1
A,I_DSK2_CC_BAB,PC_IND,DEA,2025,93.41 ,93.41,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Nordrhein-Westfalen,Nordrhein-Westfalen,DE,1
A,I_DSK2_CC_BAB,PC_IND,DED,2025,92.73 ,92.73,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Sachsen,Sachsen,DE,1
A,I_DSK2_CC_BAB,PC_IND,DEE,2025,88.32 ,88.32,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Sachsen-Anhalt,Sachsen-Anhalt,DE,1
A,I_DSK2_CC_BAB,PC_IND,DEF,2025,92.91 ,92.91,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Schleswig-Holstein,Schleswig-Holstein,DE,1
A,I_DSK2_CC_BAB,PC_IND,EL3,2025,91.70 ,91.7,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Attiki,Attiki,EL,1
A,I_DSK2_CC_BAB,PC_IND,EL4,2025,84.76 ,84.76,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,"Nisia Aigaiou, Kriti","Nisia Aigaiou, Kriti",EL,1
A,I_DSK2_CC_BAB,PC_IND,EL5,2025,89.04 ,89.04,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Voreia Elláda,Voreia Elláda,EL,1
A,I_DSK2_CC_BAB,PC_IND,EL6,2025,81.89 ,81.89,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Kentriki Elláda,Kentriki Elláda,EL,1
A,I_DSK2_CC_BAB,PC_IND,ES1,2025,93.29 ,93.29,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Noroeste,Noroeste,ES,1
A,I_DSK2_CC_BAB,PC_IND,ES2,2025,96.21 ,96.21,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Noreste,Noreste,ES,1
A,I_DSK2_CC_BAB,PC_IND,ES3,2025,97.73 ,97.73,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Comunidad de Madrid,Comunidad de Madrid,ES,1
A,I_DSK2_CC_BAB,PC_IND,ES4,2025,94.82 ,94.82,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Centro (ES),Centro (ES),ES,1
A,I_DSK2_CC_BAB,PC_IND,ES5,2025,97.35 ,97.35,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Este,Este,ES,1
A,I_DSK2_CC_BAB,PC_IND,ES6,2025,94.55 ,94.55,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Sur,Sur,ES,1
A,I_DSK2_CC_BAB,PC_IND,ES7,2025,95.90 ,95.9,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Canarias,Canarias,ES,1
A,I_DSK2_CC_BAB,PC_IND,FR1,2025,95.95 u,95.95,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Ile de France,Ile-de-France,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRB,2025,94.39 u,94.39,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Centre — Val de Loire,Centre — Val de Loire,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRC,2025,90.44 u,90.44,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRD,2025,92.26 u,92.26,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Normandie,Normandie,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRE,2025,91.63 u,91.63,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Hauts-de-France,Hauts-de-France,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRF,2025,92.11 u,92.11,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Grand Est,Grand Est,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRG,2025,95.37 u,95.37,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Pays de la Loire,Pays de la Loire,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRH,2025,94.16 u,94.16,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Bretagne,Bretagne,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRI,2025,94.50 u,94.5,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Nouvelle-Aquitaine,Nouvelle-Aquitaine,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRJ,2025,93.24 u,93.24,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Occitanie,Occitanie,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRK,2025,94.18 u,94.18,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRL,2025,94.18 u,94.18,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRM,2025,92.44 u,92.44,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Corse,Corse,FR,1
A,I_DSK2_CC_BAB,PC_IND,FRY,2025,86.06 u,86.06,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,RUP FR — Régions Ultrapériphériques Françaises,RUP FR — Régions Ultrapériphériques Françaises,FR,1
A,I_DSK2_CC_BAB,PC_IND,HU1,2025,93.17 ,93.17,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Közép-Magyarország,Közép-Magyarország,HU,1
A,I_DSK2_CC_BAB,PC_IND,HU2,2025,88.91 ,88.91,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Dunántúl,Dunántúl,HU,1
A,I_DSK2_CC_BAB,PC_IND,HU3,2025,87.07 ,87.07,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Alföld és Észak,Alföld és Észak,HU,1
A,I_DSK2_CC_BAB,PC_IND,ITC,2025,91.09 ,91.09,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Nord-Ovest,Nord-Ovest,IT,1
A,I_DSK2_CC_BAB,PC_IND,ITF,2025,81.46 ,81.46,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Sud,Sud,IT,1
A,I_DSK2_CC_BAB,PC_IND,ITG,2025,84.09 ,84.09,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Isole,Isole,IT,1
A,I_DSK2_CC_BAB,PC_IND,ITH,2025,90.75 ,90.75,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Nord-Est,Nord-Est,IT,1
A,I_DSK2_CC_BAB,PC_IND,ITI,2025,90.64 ,90.64,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Centro (IT),Centro (IT),IT,1
A,I_DSK2_CC_BAB,PC_IND,NL1,2025,99.86 ,99.86,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Noord-Nederland,Noord-Nederland,NL,1
A,I_DSK2_CC_BAB,PC_IND,NL2,2025,99.35 ,99.35,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Oost-Nederland,Oost-Nederland,NL,1
A,I_DSK2_CC_BAB,PC_IND,NL3,2025,99.64 ,99.64,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,West-Nederland,West-Nederland,NL,1
A,I_DSK2_CC_BAB,PC_IND,NL4,2025,99.25 ,99.25,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Zuid-Nederland,Zuid-Nederland,NL,1
A,I_DSK2_CC_BAB,PC_IND,PL2,2025,86.32 ,86.32,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion południowy,Makroregion południowy,PL,1
A,I_DSK2_CC_BAB,PC_IND,PL4,2025,86.36 ,86.36,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion północno-zachodni,Makroregion północno-zachodni,PL,1
A,I_DSK2_CC_BAB,PC_IND,PL5,2025,90.09 ,90.09,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion południowo-zachodni,Makroregion południowo-zachodni,PL,1
A,I_DSK2_CC_BAB,PC_IND,PL6,2025,85.10 ,85.1,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion północny,Makroregion północny,PL,1
A,I_DSK2_CC_BAB,PC_IND,PL7,2025,78.31 ,78.31,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion centralny,Makroregion centralny,PL,1
A,I_DSK2_CC_BAB,PC_IND,PL8,2025,81.58 ,81.58,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion wschodni,Makroregion wschodni,PL,1
A,I_DSK2_CC_BAB,PC_IND,PL9,2025,85.21 ,85.21,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Makroregion województwo mazowieckie,Makroregion województwo mazowieckie,PL,1
A,I_DSK2_CC_BAB,PC_IND,PT1,2025,88.20 ,88.2,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Continente,Continente,PT,1
A,I_DSK2_CC_BAB,PC_IND,PT2,2025,87.94 ,87.94,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Região Autónoma dos Açores,Região Autónoma dos Açores,PT,1
A,I_DSK2_CC_BAB,PC_IND,PT3,2025,87.27 ,87.27,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Região Autónoma da Madeira,Região Autónoma da Madeira,PT,1
A,I_DSK2_CC_BAB,PC_IND,RO1,2025,92.91 ,92.91,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Macroregiunea Unu,Macroregiunea Unu,RO,1
A,I_DSK2_CC_BAB,PC_IND,RO2,2025,91.42 ,91.42,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Macroregiunea Doi,Macroregiunea Doi,RO,1
A,I_DSK2_CC_BAB,PC_IND,RO3,2025,92.43 ,92.43,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Macroregiunea Trei,Macroregiunea Trei,RO,1
A,I_DSK2_CC_BAB,PC_IND,RO4,2025,91.22 ,91.22,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Macroregiunea Patru,Macroregiunea Patru,RO,1
A,I_DSK2_CC_BAB,PC_IND,RS1,2025,91.32 ,91.32,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Srbija - sever,Serbia - sever,RS,1
A,I_DSK2_CC_BAB,PC_IND,RS2,2025,86.08 ,86.08,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Srbija - jug,Serbia - jug ,RS,1
A,I_DSK2_CC_BAB,PC_IND,SE1,2025,96.13 ,96.13,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Östra Sverige,Östra Sverige,SE,1
A,I_DSK2_CC_BAB,PC_IND,SE2,2025,97.80 ,97.8,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Södra Sverige,Södra Sverige,SE,1
A,I_DSK2_CC_BAB,PC_IND,SE3,2025,96.45 ,96.45,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Norra Sverige,Norra Sverige,SE,1
A,I_DSK2_CC_BAB,PC_IND,TR1,2025,95.98 ,95.98,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,İstanbul,İstanbul,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR2,2025,87.36 ,87.36,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Batı Marmara,Batı Marmara,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR3,2025,88.36 ,88.36,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Ege,Ege,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR4,2025,92.53 ,92.53,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Doğu Marmara,Doğu Marmara,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR5,2025,89.94 ,89.94,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Batı Anadolu,Batı Anadolu,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR6,2025,88.50 ,88.5,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Akdeniz,Akdeniz,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR7,2025,88.40 ,88.4,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Orta Anadolu,Orta Anadolu,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR8,2025,86.45 ,86.45,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Batı Karadeniz,Batı Karadeniz,TR,1
A,I_DSK2_CC_BAB,PC_IND,TR9,2025,84.31 ,84.31,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Doğu Karadeniz,Doğu Karadeniz,TR,1
A,I_DSK2_CC_BAB,PC_IND,TRA,2025,83.96 ,83.96,Individuals with basic or above basic communication and collaboration skills,Percentage of individuals,Kuzeydoğu Anadolu,Kuzeydoğu Anadolu,TR,1
